track_id,name,artist,spotify_id,energy,valence
TRHJOFO12903CBFDE9,There Is a Light That Never Goes Out,The Smiths,0AF5UIZeHvvnXI1phyhyZ9,0.734,0.864
TRDPDKZ128F4255F1F,Street Spirit (Fade Out),Radiohead,000A243HMT63QEeKbCDxEb,0.453,0.129
TRADYQK128F42A762A,Stockholm Syndrome,Muse,0G3EZgjMJEVkwspqTnnziV,0.977,0.0939
TRJQQQZ128F427F2DB,The Great Gig in the Sky,Pink Floyd,0pa1qPQkefm7LzsLEjG00L,0.284,0.209
TRBHVDQ128E0788919,Bullet With Butterfly Wings,The Smashing Pumpkins,0JFCVHHcCsmZhMYz1oBUsT,0.802,0.525
TRFVBOA128F42433F8,Free Bird,Lynyrd Skynyrd,04EtuMUrKvwH9mUFSP5HdA,0.962,0.399
TRXEZGH128F14ABAAA,Feeling Good,Muse,01Ly8nUe2nnwywTpBCcKTk,0.418,0.267
TRCSSLJ128F9338D98,Tighten Up,The Black Keys,0MhwaBVJghoZsEzHbr0qjl,0.706,0.573
TRWYIOX128F9311181,Riot Van,Arctic Monkeys,0RN9h0ojhQWtAD6O8X7Zzp,0.333,0.258
TRPNDZB128F9306724,Self Esteem,The Offspring,1FkoVC85Ds3mFoK0fVqEqP,0.862,0.706
TRAMGPM128F9311196,From the Ritz to the Rubble,Arctic Monkeys,1quwqNTrkIETU55QYjVO2v,0.876,0.715
TROOCFY12903CDEC56,Banana Pancakes,Jack Johnson,0BgbobvykXxEvxo2HhCuvM,0.373,0.632
TRUNBLO12903CFFE23,Mr. Jones,Counting Crows,01dD2dQvRGW3BNG2sjcxSH,0.829,0.734
TRAZEOK128F429E934,Demons,Imagine Dragons,0hGn9atxEyq7HRYTTk9r0R,0.666,0.356
TRIWTRV128F9318F31,Mrs. Robinson,Simon & Garfunkel,00SypkLfhIK5v9dq3hKBcf,0.564,0.746
TRIAXAU128F92CCF2F,Teenagers,My Chemical Romance,0FsDAsYbpEOqJWq69oDTGH,0.859,0.846
TRUHVYP128F9339242,Golden Skans,Klaxons,06HJBTeDEUiYzfiRPREsQH,0.852,0.601
TRDBTTU128F931E20E,All Star,Smash Mouth,0DtHpSWynP5QBx8EPPSG3c,0.883,0.84
TRGISXE128F9364BC2,Knockin' on Heaven's Door,Guns N' Roses,05th1ZYiDsEMDDSNb8sIYk,0.776,0.397
TRXKCJB128F92E1C1E,Parallel Universe,Red Hot Chili Peppers,05z1Xk2FfmCumKEPCS1rye,0.984,0.192
TRYGEGZ128F421E815,Somebody to Love,Jefferson Airplane,08mgPn9jcA1yAEs5OKZv35,0.701,0.669
TRIDPWO128F423DBC6,Faust Arp,Radiohead,5SdmtFbNOD7Qej6jFCHkOM,0.289,0.226
TRILDNT128F1451F15,Adam's Song,blink-182,0LQwVfQUBrWuTX19hzSJwC,0.694,0.586
TRXEFBD128F4245101,Green Eyes,Coldplay,3ou9rSNUQnE7XYmJkUUIOc,0.405,0.233
TRLTQRM128F149F120,Sail,Awolnation,0CTmEsiSeYlmj31wOLSTGG,0.435,0.243
TRILXAW12903CC5EA6,Fat Lip,Sum 41,0qnQPtXCqevC9jxVEx0qEe,0.895,0.633
TRRUIKN128E078218F,Climbing Up the Walls,Radiohead,040qcdVdtU2ruOwmG5z0lA,0.655,0.221
TRVDRFB128F9316C92,Do You Want To,Franz Ferdinand,09TpJe9jnom4mB2DDhZKkB,0.939,0.748
TRINNAW12903CC4BF7,Linger,The Cranberries,0ARU34DERnZwqsnWL20uYt,0.638,0.182
TRQONHF128F932F091,Videotape,Radiohead,3uxhyRdWVXp7GQvERQl6fA,0.384,0.0466
TRGKAHN128F4253C0E,Still Take You Home,Arctic Monkeys,28J7s6ylqLYzBUTBSUyEjm,0.946,0.653
TROIESH128F422EEA3,Go Your Own Way,Fleetwood Mac,0FeCO85RKW8fDRytwXof2x,0.812,0.823
TRADPQN128F932D33E,Heads Will Roll,Yeah Yeah Yeahs,0eJ6LE2jOwGdO6QWVraNLi,0.903,0.766
TRAYQTI128F92EE02C,The Final Countdown,Europe,00RyjNIA7Bp672PsH2kMJJ,0.914,0.15
TRIROYA12903CE1794,Something Good Can Work,Two Door Cinema Club,0IvfFrZGN0xgUwvm79bzc9,0.83,0.73
TRDQBTS128F4234DF9,The Youth,MGMT,1N1l6k7aetYc20yBUTV8GQ,0.799,0.468
TRGDQXO128F428EE14,Electioneering,Radiohead,0c01OEq96BwjoyH8Tn67Ff,0.889,0.331
TRAOMYU12903CF2C83,God Put a Smile Upon Your Face,Coldplay,0I3LCXV0uXcu4lundsjCM8,0.557,0.242
TRNUMRY12903CB6530,On Melancholy Hill,Gorillaz,0Gn4JEW3u7Hu2EpuRmQETL,0.739,0.578
TRQUFVD128F4236831,Walk on the Wild Side,Lou Reed,03c6s6VTKDsCU1R5bclNii,0.272,0.382
TRFUGVB128F4265DD9,Guerrilla Radio,Rage Against the Machine,0bWwbBxphUfSwPI6YqhSyf,0.957,0.489
TRBOIGV12903D0C3CC,On Top,The Killers,06dl1UTikur0Mcunp2hNZb,0.935,0.683
TRGAQBF128F426B35A,Going Under,Evanescence,02CpTZfwje8XMYvtO08i25,0.86,0.482
TRRFGDS128F9314F02,Run,Snow Patrol,0QzkZ77qf4Wo1G6xFqobDG,0.583,0.214
TRUFOIK128F148CF12,Smooth Criminal,Alien Ant Farm,02KKk78nReOV6RX9r6bHO0,0.963,0.887
TRKLATD128F9338236,Map of the Problematique,Muse,0aEwNKobIkuzgN3FwjCxOc,0.959,0.703
TRCIVWB128F92FDBB3,Strawberry Swing,Coldplay,06inBM2SUiyg3nGDC2KvUG,0.669,0.428
TRLWTAG128E0789037,Kids With Guns,Gorillaz,0eEgMbSzOHmkOeVuNC3E0k,0.475,0.711
TRUHZUX128F92F8F16,Brianstorm,Arctic Monkeys,0o3v9K11uvV9YQHfiuerB6,0.982,0.478
TRTDZXN128F4252EA3,How to Disappear Completely,Radiohead,03KRkF62P0whzOVY8v3KGj,0.302,0.205
TRFNFGI128F930A920,Today,The Smashing Pumpkins,0GRxGPPrL61m6sl14h9a7Z,0.826,0.415
TRRLZAX12903CC4850,Us and Them,Pink Floyd,1CBW8dKTINURxcDspspvQg,0.31,0.122
TRAAZPA128F9358504,Crazy Little Thing Called Love,Queen,0V6RKAb63jRtSGEBljIWdX,0.764,0.725
TRPFLRB128F14A895D,No Cars Go,Arcade Fire,0nev4XL4Y6hrDsRpK4ERcU,0.75,0.276
TRURUYF128F92FF35A,Pompeii,Bastille,06N8bsQCl8uFzNcECsIIkD,0.715,0.571
TROJJKH128F425C8D8,Hey You,Pink Floyd,1gWy26Xb0oxHd3RSktPaFh,0.29,0.183
TRUQEKG128F9310309,Is This It,The Strokes,0jBE7Fn78EAvmIs3dCd6GO,0.692,0.846
TRGVSMR128F42B58E7,New Born,Muse,2lJBnmPHVwPUuvKlZxAp6T,0.918,0.148
TRXDJMR12903CCE950,My Generation,The Who,0I7AD60haNKlmxGISDQCGI,0.841,0.554
TRXCPUA128F1463AB6,Sunday Morning,Maroon 5,0k5rQakn2zkFXlpIqvRMIg,0.749,0.8
TRXLBVH128F931C673,Hypnotize,System of a Down,01byVowKTekrZBXYvSU4Wx,0.91,0.0548
TRUJOUH128F426D454,Complicated,Avril Lavigne,04x1ZAX9UqAK5i2olWgiP7,0.676,0.452
TRCTLGT128F930B2E2,Be Yourself,Audioslave,0BvuFqObUaguGXUu3bzPTV,0.81,0.323
TRCXJKV128F930C006,Love Me Two Times,The Doors,0rRH6YT3FK8qKQ9eOveP3S,0.698,0.839
TRBAASE128F4245574,Everybody Wants to Rule the World,Tears for Fears,03qV49MrycXSsf3aMjzUv5,0.882,0.578
TRUIFZF128F4230132,The National Anthem,Radiohead,01UstUPbzPgq2MNp6h0tVo,0.754,0.387
TRNOOYD128F42819D0,Fell in Love With a Girl,The White Stripes,33ytgjBqchYHhhRfKWMCvH,0.977,0.379
TRYJJIA128F4267301,Icky Thump,The White Stripes,09QZAEmdbq28OaNyqTOEvY,0.632,0.356
TRLMDTR128F4248B03,Bombtrack,Rage Against the Machine,1K5OplZlDOIxT9rxCR9nwJ,0.855,0.668
TRUYVGJ128F92F929B,Here Comes Your Man,Pixies,0cs671lxX2eoDzr2KMuo3N,0.783,0.896
TRGEGBJ12903CDEC5A,"Sitting, Waiting, Wishing",Jack Johnson,0bkTofqyPZwrwPMCy6j4WA,0.557,0.599
TRHQYEV128E078129D,Pyramid Song,Radiohead,059cWuSx8fgneEhtGnS8uQ,0.335,0.0686
TRXECNJ128F423012E,My Iron Lung,Radiohead,0f5B2p63SHBNHxuBzIr9qQ,0.859,0.671
TRADJBK128F1453605,In Too Deep,Sum 41,0GH52eIynfyKDPDGWHvRan,0.814,0.755
TRJFHKI128EF3539D1,Foxy Lady,Jimi Hendrix,01JzDfEbf7VYn5g9M20PkU,0.85,0.596
TRININI128F427E5A0,Your Song,Elton John,04Gr5FeYGea5hNSiW3wFBx,0.283,0.294
TRUPZPL128F145C25C,(Don't Fear) The Reaper,Blue Öyster Cult,00HgfXiUGVbUJzOMUIRlD8,0.89,0.7
TRIZIGR128E0794B13,From Yesterday,30 Seconds to Mars,0Dx3pLp5cHb5RKvCNHKdlK,0.876,0.13
TRCWQGZ128F93217B8,Thnks fr th Mmrs,Fall Out Boy,0263Q0WRYFVGUEWZ03LNAr,0.89,0.597
TROHUPM128F427D68F,Sabotage,Beastie Boys,0Puj4YlTm6xNzDDADXHMI9,0.938,0.543
TRJMQKN12903CD5CBE,I Want to Break Free,Queen,09jZZLarDD6MI3eT3ujsEL,0.402,0.812
TRCTVYO128F427220D,Kashmir,Led Zeppelin,1MmxrJ35NzNxHjPdyKDhut,0.536,0.581
TRYBTLA128F92D5422,Du hast,Rammstein,0GxBOlVdIl8HVSubPfblUl,0.924,0.718
TRILDZF128F4281CBB,12:51,The Strokes,0nkLI0pdyTRpq7BsTFBufZ,0.889,0.591
TRONYHY128F92C9D11,Revelry,Kings of Leon,039Q3UlFQ6kavVIZHpO4mL,0.748,0.383
TRLPQAF128F4248AD8,I Still Haven't Found What I'm Looking For,U2,09w4eJxHvorpCVPLMP5CS0,0.774,0.643
TRAHMCL12903CFCF76,Personal Jesus,Depeche Mode,1B5XlIpCCrYIyeVJm5n6ix,0.8,0.356
TRWCAAR128F4275C66,Road Trippin',Red Hot Chili Peppers,15tlh04BncIjh8dxsiOOgf,0.47,0.393
TRXILJS128F9317C96,Rock and Roll,Led Zeppelin,3dxvTMAC8qGoedZHGS3m1Y,0.712,0.845
TRILLUX128F92EF7EE,Save Tonight,Eagle-Eye Cherry,0BGwhkrfJg0HtwXEudcu87,0.646,0.58
TRUVFGH128EF3546D3,Message in a Bottle,The Police,0KVOm1byHaICu2THx96xzj,0.683,0.885
TRLMYPK128F92E9E9A,For What It's Worth,Buffalo Springfield,06GIlWUoIvdyK9vn2ytJ7f,0.651,0.676
TRUIMWD128F425141D,This Fire,Franz Ferdinand,0H9P0dEUCtzAfdW1FUUvvU,0.874,0.673
TRLLMLM128F4246BB7,Rockstar,Nickelback,05SytBXvvjbGOEztS72hRA,0.899,0.714
TRADNVM12903CE790C,Bodies,Drowning Pool,0gaP2rTeFB5onIi70rolNU,0.927,0.616
TRLNFJJ128F9322DB1,So What,P!nk,07ESnVPEKKCmr71we9NS1i,0.87,0.48
TRXFYCU128F4258741,Ziggy Stardust,David Bowie,0NwGSYFvpiQ0ydLY3jRWSA,0.646,0.565
TRKKBJS128F92EF7D2,Tears Don't Fall,Bullet for My Valentine,0mJIGr6BPu9bFYT1ZVI2NV,0.92,0.331
TRFOLQA128EF352584,Evil,Interpol,13cTAgbJy269LsY9zMDxPL,0.769,0.637
TRDWWGK128F4243516,Cape Cod Kwassa Kwassa,Vampire Weekend,1MVWDP5ycK3n3ZRdyGrf31,0.456,0.799
TRLMTRJ128F933BAD0,Warning Sign,Coldplay,4bPkBHKLKd9WHizsvM2zV3,0.433,0.0395
TRGFQXC128F92F3C37,ATWA,System of a Down,1tFCPpKhLU97qRnEYLaR62,0.787,0.372
TRJPARF128F428EE13,Fitter Happier,Radiohead,53aFGAl0Vebwp2bo8wtdWR,0.391,0.744
TRUMKKJ128F9327335,Crazy Train,Ozzy Osbourne,09nx3UW8Mufo0Nq0iTKt5x,0.932,0.571
TRONAWX128F93351E3,Cocaine,Eric Clapton,0lGnvmjCJjqUrZG53fN8c9,0.442,0.652
TRCYGSB128E0799718,Everybody Hurts,R.E.M.,08NQhSWggTFTGK3tCpWbGD,0.383,0.178
TRXLYYH128F1488486,Disarm,The Smashing Pumpkins,03u2Y4Nc6cefOc6U58ITNa,0.359,0.193
TRLKLFX128F1456ED6,Open Your Eyes,Snow Patrol,0PiFqoXA2vCrowth039F1H,0.775,0.0764
TRGOUNV128F4281928,Neighborhood #1 (Tunnels),Arcade Fire,1juKLNmTdLlhlIDd3lr2p3,0.732,0.237
TRXFZSF128E0785D52,This Charming Man,The Smiths,0TcbsirlFw81kQUAdhdXPw,0.846,0.751
TRGIVJC128F42A7913,What I Got,Sublime,108F8IbGxyVDoKFfxDhwpp,0.686,0.635
TRDGJPM128F92FBA30,Sparks,Coldplay,5priGGklHVnnJX1kKJOEsb,0.268,0.165
TRASERJ128F424556E,Don't You (Forget About Me),Simple Minds,02pK8BFKMJymITJLCRrjjG,0.717,0.659
TRQWUBJ128F92FD9E3,Sad but True,Metallica,037Q3LMK7nqfCsTsD0E0JP,0.846,0.448
TROLARL128F428EE18,The Tourist,Radiohead,1VL7EjBCJByEZeBVXJnUg6,0.295,0.0398
TRFMYIG128F424BC5C,While My Guitar Gently Weeps,The Beatles,0FzGKD3N0jK6nNOyOJBvNG,0.163,0.216
TRITXTL128F932215F,The Bitter End,Placebo,0Zr5wbLji9IPupJ2wu80KY,0.908,0.499
TRIMVXU128F4275E4A,Girls & Boys,Blur,0cRVy5HCrvByvYMyeNW76k,0.853,0.929
TRFODRF128E0781B18,The Bends,Radiohead,0Cw9sf8YUpI4pAxVHfRLcj,0.757,0.311
TRXESGJ12903CC04D2,California Dreamin',The Mamas & the Papas,00RNV4yiUmdZL54rQ6Xf2M,0.902,0.379
TRJSEXD128F423DBC4,Weird Fishes/Arpeggi,Radiohead,0yV2fk1ZgO45ayns6AWsm0,0.561,0.22
TRCZKJP128F93296E7,Kiss Me,Sixpence None the Richer,01Io04BKh0PjO66OoPbvuU,0.883,0.434
TRVKRLK128F425325C,Walk of Life,Dire Straits,052joGnhG5N7geQDrMBcuR,0.96,0.772
TRUSCDW128F423A18B,Dazed and Confused,Led Zeppelin,0dF6YJZPOUCo0xwsNXfxbu,0.893,0.176
TRBDLHH128F14AAC55,Good Times Bad Times,Led Zeppelin,0FGhq1atMRDXBydpC4MlK2,0.703,0.633
TRUWCUD12903CD4501,Show Me How To Live,Audioslave,1Qdnvn4XlmZANCVy3XjrQo,0.854,0.368
TRIZULQ128F932E773,Kid A,Radiohead,1qFfsUxth2V4yXg8YcRblp,0.429,0.168
TRJVGDO128E078EDC5,Territorial Pissings,Nirvana,07ZfejEqcklq4tMQqsQXia,0.979,0.108
TRGRGQX128F9313DF4,Notion,Kings of Leon,0sy2eLJB1o7Fa8kAc7gVzW,0.882,0.402
TRXGMLB128F42765BA,On the Run,Pink Floyd,73OIUNKRi2y24Cu9cOLrzM,0.563,0.134
TRXDEAT12903D0E6CB,Helena,My Chemical Romance,0zPJGnaQkL0xmiANRIQNtP,0.959,0.103
TRCPJTR128F4259E53,Bones,The Killers,15yTaT0c9Y9aPiKEwHeftf,0.898,0.585
TRXHXPE128F421CA4E,Lovefool,The Cardigans,0IJUKNbnxD7ODsF7hh1AAV,0.688,0.937
TRFNDGG12903CE785E,Roadhouse Blues,The Doors,0j1p16d1WkdnKCD0v18h3J,0.494,0.589
TRCSIUJ128F42A4977,Optimistic,Radiohead,0Vl7qwKGWX5WLhznpC4hRu,0.757,0.573
TROHVWM128F9331992,Scars,Papa Roach,0cortYbAESnFAy5pludfru,0.922,0.432
TRYPJKP128F92FC348,Brain Damage,Pink Floyd,05uGBKRCuePsf43Hfm0JwX,0.265,0.208
TRYHOYW128F9312AA8,Lounge Act,Nirvana,02UGlYzodYMeucgYo5DSHs,0.964,0.459
TRADAXA128F427E50F,Manhattan,Kings of Leon,2d5vz9uU5Jan1rX8mkxw2w,0.802,0.402
TRDDXCH128F426B4C3,Ramble On,Led Zeppelin,1nmBb6ceO16RRCnCfab9DT,0.549,0.834
TRVYVTO128F92E3C15,You Can't Always Get What You Want,The Rolling Stones,0nxyc0y1r1IGQG6gULeUZ2,0.556,0.488
TRJYDNV128F425263F,Ironic,Alanis Morissette,0k8eAVizD7Zn5dFVEhepYo,0.734,0.463
TRDIBZH128F4292AE0,That's What You Get,Paramore,0uduuxbg8bLKuBIBmn4mFU,0.831,0.632
TRRZGWJ128F9336D97,Wind of Change,Scorpions,02xs4Tqt8wchIFfDFzsBW3,0.647,0.27
TRJDYRE128F92F58C2,The Modern Age,The Strokes,0iBnbLWSxf27T9vWM9sH9D,0.89,0.868
TRFNJVR128F93384DB,Woman,Wolfmother,0crUmFbCZMNe1iDAabdAKF,0.954,0.207
TRRLMCB128E0798516,Live Forever,Oasis,00G1iCPpfVSkYig49j9mOD,0.864,0.129
TRJKPGP128F424871B,Space Oddity,David Bowie,0F27gFojXBIPJED3ma4N0e,0.484,0.44
TRYAXQG128F425DA7C,Tiny Dancer,Elton John,0a93gOQyRFfc2tVtup7JVP,0.463,0.261
TRZDIFQ128E078EA8E,Tell Me Baby,Red Hot Chili Peppers,03qoFZom1iAWT5VdWFRYF6,0.993,0.281
TROZHJE128F1486F55,White Room,Cream,0eKuq940NWVCQrF297Mt00,0.576,0.502
TRAUTUL128F1476D92,Love Me Do,The Beatles,07pW7i8csf0g5oV95XJV1B,0.417,0.892
TRFNABE128F425437C,Get Back,The Beatles,0hjb1UnZ8eTmfe0x4ps81z,0.39,0.605
TRWBSOX128F92D2DCD,Mr. Blue Sky,Electric Light Orchestra,02KyAft40Cnid923l8t3ki,0.375,0.418
TRUYAJY128F92E38A4,Layla,Eric Clapton,01zdD7epF5uS0gGb0jNjhN,0.889,0.454
TROHBQS128F9333338,Bliss,Muse,09oOhscdjOI4JzxgP9t0x3,0.8,0.251
TRXETOU128F42A37DC,Sunday Bloody Sunday,U2,0pf3iWz1tdRvlLH6AJH1wi,0.965,0.782
TRJRDNP128F14708B0,Gold Lion,Yeah Yeah Yeahs,04JlbJQ3GVTUKbmm9X3ozp,0.849,0.277
TRRHGPA12903CFFC07,Spaceman,The Killers,04ugoYgXGvnpOCHP9pZHTl,0.88,0.846
TRUXCMZ128F14850B2,Wouldn't It Be Nice,The Beach Boys,0cXEF6wFhoes0FUNuql66X,0.628,0.66
TRMJSPX128F9325570,Counting Stars,OneRepublic,074cMMOKjFLwdaTjKW1wBs,0.688,0.516
TRLYATC128F9311186,Red Light Indicates Doors Are Secured,Arctic Monkeys,0x5Ql77PzlojCaiiOhW9mh,0.856,0.907
TRSEHKD128E0782311,Coffee & TV,Blur,0HFBn4Grwd2AHZk3H1ntNo,0.786,0.718
TRIKZSX128F425E174,It's My Life,Bon Jovi,0AWwHIri3oSSCJNum4ZXEJ,0.363,0.127
TRAKORH128F4296676,You Really Got Me,The Kinks,053geWI5hBhIRipNlZRKPe,0.958,0.957
TRILYBE128F428923B,Perfect Day,Lou Reed,003n4ftz70WFRbPyuBd9a3,0.206,0.106
TRYPIZJ128F4289C05,I Want to Hold Your Hand,The Beatles,0cKT7AUmZI0ygOi0LGMHTF,0.48,0.588
TRRHDAQ12903CAE809,It's Time,Imagine Dragons,034tFGRsa8zNOV0Ph2WT9G,0.884,0.844
TRAVQRL128F93037FF,Brown Sugar,The Rolling Stones,0aiKpBOehoRyiJZ7Ejdmh0,0.871,0.964
TRFPFHS128F42A6139,Can't Buy Me Love,The Beatles,0p4aowgiHxYp7BxeGfKjgL,0.762,0.961
TRRPFWC12903CBB1DD,The Hardest Part,Coldplay,1uEdGGGX3uFpBEttP27vkY,0.848,0.452
TRXOQTK128F9302821,Run to the Hills,Iron Maiden,09FIz5nRxpQnOeqGgALZGF,0.954,0.48
TRXTXEW128F92FDBAC,42,Coldplay,0l2pZLrUsBUoTXJmgyFZac,0.636,0.177
TRGWPVO12903CDD698,Penny Lane,The Beatles,6pluJ7AJDYnKbyLLBU4fia,0.316,0.625
TRCPZQJ128F4241974,Shelter,The xx,4FfdmvdBN0LnLENhgJrpdQ,0.377,0.0621
TRXDMTD12903CB5D7A,Stay Away,Nirvana,0w7k0ZhHzkfEBsDmwp49xA,0.981,0.205
TRLJPBE128F932FB99,Gives You Hell,The All-American Rejects,0cIKMxxRa50WnDgSQVb0SG,0.687,0.583
TRBHLDQ128F423EF10,Blue Orchid,The White Stripes,1ENdtW2odmA39CxxVqJOCG,0.657,0.611
TRIQPZA128F9343C9E,No Rain,Blind Melon,08EyMPk8jS2wcx3QeMxW9W,0.587,0.543
TRLDLUT128F1460499,A Day in the Life,The Beatles,10Qr2Dh7lz7Y5nK7K8yl9x,0.425,0.31
TRMYECS128F92DE4B4,Rabbit Heart (Raise It Up),Florence + the Machine,0AXtUwPpFDkNLcOzNZH4ir,0.858,0.418
TRCTKDA128F92E4E87,Black or White,Michael Jackson,0229zFG3POLdFH3dlUhcfM,0.936,0.886
TRIUTRA128F425A42A,"Hello, I Love You",The Doors,023no5gfYuFWXJYz2pW1De,0.554,0.963
TRXDARF128F149E642,Tribute,Tenacious D,0fAQY3fI0nyMLcaOK39rsH,0.803,0.427
TRPQLBK12903D01267,Politik,Coldplay,0u35Dpz37TY2M2j20RUdMf,0.482,0.063
TRVNFJO128F42BC5A0,Dashboard,Modest Mouse,0dxj1d6FdNZKEDfsvLK4ya,0.903,0.96
TRBOCQJ128F425DEF4,"Of Moons, Birds & Monsters",MGMT,0FpnCmQMQLRm9jT6LsGIc8,0.899,0.403
TRLPMDH12903CD0A68,Dust in the Wind,Kansas,01J8LR1XwUbciHEzHOMT3m,0.293,0.409
TRLNBNI128E07822C0,Planet Telex,Radiohead,05evePUsIT1cmIURp1hgu6,0.88,0.255
TRGJOAW128F93336E2,Mykonos,Fleet Foxes,0n6IsOQLZVcBguysAwgEvm,0.394,0.36
TRFWWKE128F92EA078,Since U Been Gone,Kelly Clarkson,010dSW6Yh507fygatid0Z3,0.66,0.43
TRGOCVT128F428BC83,Heart of Glass,Blondie,02qzJErC77iXlOpjwHMRmp,0.916,0.457
TRXFDOK128F92DE1B1,Old Yellow Bricks,Arctic Monkeys,2j1HCXRG8UEmSNV7YuZ8nt,0.85,0.725
TRCTVFN128F148D0FD,The Bad Touch,Bloodhound Gang,0AQ2H93v1aUNHsP7HWXgLk,0.712,0.969
TRNDFLV128F9359DCB,Blowin' in the Wind,Bob Dylan,00ykGDz0MNLrci8pePvIrO,0.0984,0.432
TRPVKXA128F92EC512,Love Her Madly,The Doors,0pcVslWDdIicMpMRC9lpoz,0.587,0.966
TRXOQDK128F424EFAD,Little Sister,Queens of the Stone Age,0bHQPWfCRRBADCNXsBG5w8,0.955,0.918
TRRPRXH128F423F02F,Debaser,Pixies,01LS3ND17pTJAGXsZRYOxI,0.967,0.449
TRXFYTA128F429364C,Wild Horses,The Rolling Stones,1hsrmBpddP05q7XvJA8ehw,0.309,0.178
TRIQFBL128F147A01A,Dirty Little Secret,The All-American Rejects,0fFw45BCgyZ35MqVhpa82u,0.962,0.47
TRFDEDH128F93121A9,Crooked Teeth,Death Cab for Cutie,0GAnOoDRCTXlvWJ1wyqmCv,0.662,0.574
TRAHHMT128F1459939,The Show Must Go On,Queen,0Hd2cpMBkheFLfXHdShjGF,0.371,0.135
TROJTIW128F934526E,Invincible,Muse,0oFduRlcK6BxwtCCT9iTUg,0.812,0.175
TRPFBSQ12903D13E3C,Drops of Jupiter,Train,05JmjvqKeKxSoSUuDgtSLc,0.57,0.53
TRLLWMM12903CFB26B,Because of You,Kelly Clarkson,03FO3MglZEDatosohtMWQZ,0.585,0.132
TRPCYWH128F421936B,Treefingers,Radiohead,1j7Aja1PyrcuczY36JmzBv,0.145,0.0635
TRAHEWV128F92EEA21,A Hard Day's Night,The Beatles,1E4FcSqQs7U2RTebCNaYRH,0.798,0.762
TRILIDM128F9364C90,Wherever You Will Go,The Calling,0b8MJgORUk1o4L0d0gG8ZS,0.671,0.303
TRRGJMS128F4296C4A,Fly Away,Lenny Kravitz,0lcAUmvBJheiHFbqSrYLgf,0.87,0.702
TRNXEPE128F9339E47,My Name Is Jonas,Weezer,0YU04WSkTVomRgeDOWlEzX,0.947,0.55
TRALPIM128F934CF67,Prison Song,System of a Down,04UwypsUfNpMmwQHd3Uv6T,0.977,0.343
TRORAUP128F428192A,Une année sans lumière,Arcade Fire,1Y2UQ2EL9oBYpZI3hMBOYn,0.771,0.61
TRLNTYF128F9322B4D,Under My Thumb,The Rolling Stones,0fDvPdmVWjHFBLUrwFOrqf,0.491,0.822
TRYAWVI128F42A01AE,Crawl,Kings of Leon,0sEbyUe6SwhvNunQ28OU9S,0.875,0.322
TRFNCUI12903CDCCD0,Crazy,Aerosmith,05GKX2VUf9tQVlxjGNg93D,0.847,0.471
TRNJGXP128F428F408,The Hardest Button to Button,The White Stripes,0tHeScWiI9EuF9IuH36Beu,0.511,0.578
TRIQASN128F9326990,Heart of Gold,Neil Young,1Q1b8eVkUPGlpSArl8JAVw,0.459,0.803
TRQOGKL12903C9A5A4,Dammit,blink-182,0qsznAHr78GBCTajlYdRE7,0.995,0.0641
TRLJOJJ128F42469A0,The End,The Doors,0UT7UC5XNg6gepLWNkPDIb,0.302,0.0333
TRZFVUY12903CF6789,Under Pressure,Queen,0b7w8KuzMLHBNrQD6j4ofZ,0.714,0.505
TRFQXDT128F930CA11,Move Along,The All-American Rejects,0arLFAuyd6a3Ppyc9cVZ0G,0.908,0.595
TRYMITA12903CDB011,Know Your Enemy,Rage Against the Machine,1IDAJagxB9AQjjYXaiDK1j,0.765,0.613
TRXKRZI128F932C312,Blitzkrieg Bop,Ramones,0kQ8Dfxzc4C0qm0WHpJkLV,0.79,0.959
TRLKZZG128F9301E85,Hey,Pixies,09E3S9dlVCSvaiVdpVhfea,0.404,0.348
TRZEJSA128F92DE1B3,505,Arctic Monkeys,0BxE4FqsDD1Ot4YuBXwAPp,0.866,0.248
TRLJJYU12903CB927D,Fire,Kasabian,01PRwrFpJBXeuntVPuthvt,0.74,0.166
TRBBFTR128F14ADC8E,From the Inside,Linkin Park,1h4qhOmbd7eQLeMNOg8nWQ,0.965,0.453
TRCTEDP12903CBA4AB,Piano Man,Billy Joel,00VBJqZ9M1Fq41KW5x5fr2,0.555,0.372
TROODKW128F425B7F9,Duality,Slipknot,0lxbfibuo5eog6uC2cos43,0.982,0.194
TRZKOZM128F92F59AA,You're My Best Friend,Queen,0WMmdTiZrDkObaABU7mylW,0.712,0.574
TRZCIWG128F4248B25,Lost!,Coldplay,060glLDdEdP52BrE74HNu3,0.779,0.582
TRXQIGG128F933717C,Jump,Van Halen,1k9z63EiLnKCgmaANQECLX,0.784,0.811
TRMSBUE128F4294649,Strawberry Fields Forever,The Beatles,0je32DnbaZ3DzrT6pVia8x,0.734,0.335
TRUFKNH128EF345707,In the Air Tonight,Phil Collins,09qhVtjPyVMe9XAbLplEqC,0.413,0.0601
TRUDQBY128F1487A71,Dreams,Fleetwood Mac,1lbXEepatjRVjoG8pZMtdp,0.338,0.785
TRASGVG128F92E8E0F,Breakeven,The Script,0Hlawc6NfOUThBzTJ74E2F,0.593,0.475
TRMJCII12903CEBF6C,Stricken,Disturbed,4QowH1GPh9yk8kOhd30Gfr,0.969,0.29
TRCUQUT128F145D08B,Angie,The Rolling Stones,0Bj15uTA1d1itAneIuIo0n,0.493,0.448
